Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
AQUE,2016-09-07,0.1715754069,0.0495637331,0.002410608,0.1370353821,3.125,0.165,762.06168197,45.761417583,257.22042168,0.005138356,0.0268975159,0,0.0080995226,0.0024618657,0.000346541,0.0018140223,0,0.000546248,0.0001660332,0.0198155388,0.0065851075,0.0004743292,0.0247818314,0.2602378452,0.0071194332,0.0037879301,0.0064895222,0,0.0005214677,0.0002049929,0.0002579366,0.0004636656,0,0.0000637746,0.0000173306
AQUE,2016-10-04,0.1644944036,0.0557096446,0.0026526653,0.1824945291,2.705,0.165,694.38565217,46.876292556,230.69990024,0.0027447397,0.0260722238,0,0.0081306127,0.0022797447,0.0001443097,0.001370795,0,0.0004274819,0.0001198618,0.0199421149,0.0075660326,0.000556242,0.0122434526,0.2584735861,0.0077245449,0.0029360162,0.0070124814,0,0.0005149569,0.0001799283,0.0001545526,0.000388381,0,0.0000511749,0.0000130508
AQUE,2016-11-04,0.2193520964,0.0742253354,0.0025919735,0.334407052,2.7,0.15,618.14988425,33.970891665,194.6623953,0.0053888414,0.0377869239,0,0.0101949059,0.0021440707,0.0003477168,0.002438214,0,0.0006578297,0.0001383469,0.0266518805,0.0104099424,0.0005415812,0.0225549556,0.2277309949,0.0070016147,0.0040263282,0.0096884686,0,0.0006609544,0.000171832,0.0002617466,0.00068039,0,0.0000795261,0.000015385
AQUE,2016-12-06,0.0995515151,0.0319923614,0.001126414,0.3214075057,1.45,0.105,557.02482169,14.412257818,165.22589006,0.0025013346,0.0178532096,0,0.0106603658,0.0021509837,0.0001255201,0.0008958967,0,0.0005349507,0.0001079391,0.0133427836,0.0048625926,0.0002448292,0.0274502051,0.1435787369,0.0057515407,0.0026459839,0.0043695128,0,0.0007510403,0.0001745649,0.0001343583,0.0002301437,0,0.0000713459,0.0000129495
AQUE,2017-01-10,0.079057435,0.0190610499,0.0010405603,0.2880164278,1.145,0.095,511.09550563,10.389309122,135.10649658,0.0040885955,0.0191139269,0,0.0100082902,0.0023225359,0.0001020969,0.0004772966,0,0.0002499185,0.0000579964,0.0102409665,0.0027727909,0.0002173575,0.0219434054,0.1070166842,0.0046117285,0.0030063011,0.004516687,0,0.0006841451,0.0001881542,0.0000765982,0.000124975,0,0.0000320672,6.5930796E-6
AQUE,2017-02-01,0.0384424482,0.0108365241,0.0007014012,0.3098347196,0.585,0.095,531.31341341,9.2659170575,136.40090213,0.03150669,0.0776154746,0,0.0099893299,0.0026184803,0.0004588565,0.0011303746,0,0.0001454824,0.000038135,0.0046694898,0.0015037184,0.0001443342,0.0295976099,0.0489185807,0.0049782145,0.0129309615,0.0163829066,0,0.0006632937,0.0001991272,0.0001952884,0.0002638104,0,0.0000175823,4.2940018E-6
AQUE,2017-03-10,0.012783645,0.0035262294,0.0002455491,0.1006573334,0.295,0.05,600.51082637,17.761354158,170.87635934,0.0045149753,0.0344921367,0,0.0086888612,0.0024882069,0.0000293988,0.0002245918,0,0.0000565766,0.0000162017,0.001913686,0.0005681304,0.0000547597,0.0192478363,0.0301007817,0.0030641952,0.0033379554,0.0092124256,0,0.0005804632,0.0002108192,0.000021846,0.0000647608,0,7.1400748E-6,2.0110181E-6
AQUE,2017-04-04,0.0215445567,0.0075484024,0.0006130051,0.369514381,0.305,0.055,711.65602072,49.13459897,253.67152231,0.0072928623,0.0187501493,0,0.0091411578,0.0025185488,0.0000385401,0.0000990877,0,0.0000483077,0.0000133096,0.0037745156,0.0014237092,0.0001481752,0.0424092941,0.0336402426,0.003078946,0.0052542211,0.0048548401,0,0.000603462,0.0002110338,0.0000278256,0.0000280389,0,6.9520822E-6,1.9282509E-6
AQUE,2017-05-04,0.0397328756,0.0106277395,0.0011095918,0.3393131358,0.585,0.055,778.56535578,23.845234895,236.58999207,0,0.0078718891,0,0.0108545831,0.0029807014,0,0.0000708505,0,0.0000976961,0.0000268276,0.0056484157,0.0016826868,0.0002377468,0.0354938262,0.0599266183,0.0034667071,0,0.0022268471,0,0.0007757819,0.0002435092,0,0.0000219727,0,0.0000141905,3.7913937E-6
AQUE,2017-06-06,0.1024480466,0.0329561689,0.002302988,0.5026302408,0.98,0.085,825.8511387,18.849439805,231.80690431,0.0026367084,0.0118140555,0,0.0113792594,0.0032514357,0.0000520217,0.0002330889,0,0.0002245105,0.0000641502,0.0159342079,0.0055955449,0.0005310925,0.0353988832,0.0971951021,0.0041232457,0.0027671249,0.0032118733,0,0.0008845071,0.0002533009,0.0000551378,0.0000681685,0,0.0000324692,8.6132433E-6
AQUE,2017-07-11,0.0496162699,0.0164057643,0.0008396683,0.3570949758,0.865,0.18,784.84514703,13.414547525,207.59456196,0,0.0049327023,0,0.0112991262,0.0029463626,0,0.0001184097,0,0.0002712359,0.0000707275,0.0066015314,0.0023854771,0.0001825073,0.0255556698,0.0811244232,0.0117843712,0,0.0014251506,0,0.000867533,0.000233204,0,0.0000372459,0,0.0000451881,0.000011504
AQUE,2017-08-03,0.1114619251,0.0392022021,0.0012151197,0.4225628007,1.465,0.17,789.82609298,17.213655922,222.63630704,0,0.0067405276,0,0.0109557847,0.002676972,0,0.0001763976,0,0.0002867097,0.0000700556,0.0134547605,0.0053812173,0.0002442977,0.0316930486,0.1248040844,0.0103348784,0,0.001938417,0,0.0007689336,0.0002135202,0,0.0000531295,0,0.0000357574,8.1974486E-6
AQUE,2017-09-06,0.04752034,0.014944211,0.0005205247,0.186657711,0.905,0.135,765.28576557,23.86220421,236.2011317,0,0.0039092257,0,0.0096697953,0.0025911866,0,0.0001178888,0,0.0002916077,0.0000781413,0.0054032045,0.001942847,0.0001030274,0.0269046904,0.0741400733,0.0071684046,0.0000809277,0.0011540606,0,0.0006570377,0.0002067359,2.2755848E-6,0.0000371649,0,0.0000442867,0.0000114104
AQUE,2017-10-02,0.1495257883,0.0445435898,0.001423565,0.2942751775,2.26,0.205,695.74792596,22.031243196,213.92418209,0,0.0058630948,0,0.0087394353,0.002572036,0,0.0001589021,0,0.0002368569,0.0000697075,0.0186297764,0.0064230311,0.000288014,0.0300636088,0.1763704616,0.009707386,0,0.0016276722,0,0.0005861187,0.0002107613,0,0.0000459572,0,0.000029792,8.2026425E-6
AQUE,2017-11-02,0.0760178649,0.0220073037,0.0007289617,0.1466401009,1.655,0.22,623.12532632,16.918399728,182.31797941,0.0058813405,0.0302138571,0.0008350081,0.0086873148,0.0024008792,0.00018798,0.0009656985,0.0000266886,0.0002776649,0.0000767372,0.0101582171,0.0032413446,0.000155038,0.0195491903,0.1395992094,0.0096715419,0.0042823797,0.0080185438,0.0001779623,0.0005665686,0.0001903058,0.0001400541,0.0002771504,6.7351049E-6,0.0000344362,8.6837087E-6
AQUE,2017-12-06,0.1644654065,0.0574975945,0.0020966884,0.189295376,2.77,0.335,560.06449106,13.839364609,164.71418118,0.0025591581,0.0152823599,0,0.0085364266,0.0019023272,0.0000945733,0.0005647575,0,0.0003154624,0.0000703002,0.0181131956,0.0074379666,0.0004159927,0.0129832218,0.2322992459,0.0145668055,0.0027626053,0.004089057,0,0.0005178392,0.0001605392,0.0001026734,0.0001618902,0,0.0000392768,7.8501687E-6
AQUE,2018-01-23,0.062867386,0.017347965,0.0005555645,0.3069576168,1.065,0.23,515.04430217,11.319748244,139.06254381,0.0054659222,0.0049898902,0,0.0098744766,0.0018783493,0.0001932873,0.0001764537,0,0.0003491837,0.0000664227,0.0063442658,0.0021422497,0.0001083973,0.020003577,0.0766497344,0.0117794503,0.0035913888,0.0014524313,0,0.0006150401,0.0001631488,0.0001218538,0.0000532745,0,0.0000502446,8.4489926E-6
AQUE,2018-02-15,0.1366612447,0.0355316104,0.0014862738,0.4139187212,1.925,0.22,563.03112098,13.03454645,154.9894405,0,0.0060313068,0,0.0107745906,0.0028095077,0,0.0001529696,0,0.0002732715,0.0000712564,0.0155236564,0.0047490881,0.000286647,0.0254922725,0.1492319662,0.0105908808,0,0.0016338474,0,0.0007395125,0.0002142785,0,0.0000444867,0,0.0000313047,7.239623E-6
AQUE,2018-03-12,0.2087864812,0.0656057737,0.0046906937,0.4531170355,2.38,0.265,621.55916358,15.665609387,183.90225569,0,0.0051858228,0,0.0112326518,0.0028440647,0,0.0002543197,0,0.0005508644,0.0001394768,0.0225655791,0.0085143896,0.0009038533,0.0270057812,0.1653385365,0.0122084942,0,0.0013649656,0,0.0008609868,0.0002185094,0,0.0000704,0,0.0000687992,0.0000145709
AQUE,2018-04-06,0.1751901048,0.0432121808,0.0036616074,0.5565702299,1.765,0.15,715.34334385,13.788665118,196.28917433,0,0.004921475,0.000014106,0.0117574336,0.0033306825,0,0.0002639488,7.5653391E-7,0.0006305752,0.0001786313,0.0214763786,0.0059678196,0.00075969,0.0256277172,0.1488558103,0.0068826228,0,0.0012646933,4.1258044E-6,0.0009835687,0.0002410534,0,0.0000736187,2.2592101E-7,0.0000845628,0.0000189787
AQUE,2018-05-02,0.1833956155,0.0483229089,0.0033269169,0.600955094,1.59,0.15,774.2704951,14.287032078,214.65802273,0,0.0047306673,0,0.0122293018,0.0041518238,0,0.0002162859,0,0.000559123,0.0001898212,0.0284962858,0.0080423038,0.0007242566,0.029675218,0.1427394553,0.0070571483,0,0.0012448527,0,0.0010458216,0.0003022553,0,0.0000618015,0,0.0000785832,0.0000235894
AQUE,2018-06-06,0.2262341835,0.0670026133,0.0062913816,0.5274262501,2.405,0.14,827.6684289,15.4151585,224.73121962,0,0.0061937469,0,0.0122351677,0.0038637987,0,0.0003540031,0,0.0006993,0.0002208351,0.0268413588,0.0092112553,0.001250615,0.025582782,0.2123820605,0.0066053138,0,0.001651312,0,0.001021689,0.0002948031,0,0.0001001213,0,0.0000958208,0.0000272812
AQUE,2018-07-10,0.1446317781,0.0480984897,0.003356139,0.4010229862,1.8,0.105,785.41866821,19.33338759,218.04398612,0.0045338435,0.0314466584,0,0.0117295476,0.0031642607,0.000258562,0.0017933812,0,0.000668928,0.0001804556,0.0191783814,0.0070933282,0.0006886383,0.0286714076,0.1486232476,0.0048554911,0.0032732018,0.0074225411,0,0.0009147185,0.000230957,0.0001873075,0.0004664341,0,0.0000845958,0.0000198983
AQUE,2018-08-06,0.1076318778,0.0281877716,0.001606219,0.332922764,1.63,0.085,786.89799667,25.10565211,237.07920807,0,0.0135304123,0.0003973165,0.0107775587,0.0030002572,0,0.0005041525,0.0000148043,0.0004015793,0.0001117917,0.0126994031,0.0038392526,0.0003438812,0.0226460746,0.1327340191,0.0038648702,0,0.0035318768,0.0001064302,0.0007850836,0.0002405851,0,0.0001426834,4.2604E-6,0.0000530409,0.0000131781
AQUE,2018-09-06,0.12049321,0.0414373586,0.0021879882,0.1481148986,2.435,0.115,764.6714737,38.76608231,249.70654016,0,0.0113636222,0,0.0090273253,0.0026363529,0,0.0003907745,0,0.0003104334,0.0000906594,0.013844328,0.0055110799,0.0004243367,0.0104152187,0.2104177265,0.0051306779,0,0.0029987907,0,0.0005632119,0.0002218355,0,0.0001103947,0,0.0000363406,0.0000101459
AQUE,2018-10-05,0.1003628571,0.0271383425,0.0011157299,0.0958870555,2.005,0.085,692.80220662,36.372208525,233.19742024,0.0025554473,0.0295265371,0,0.0071842319,0.0022409865,0.0000863359,0.0009975549,0,0.0002427195,0.0000757118,0.0135165312,0.004135181,0.000236535,0.0124598989,0.1930493356,0.0041612588,0.0027767787,0.0076245657,0,0.0004093014,0.0001799635,0.0000943007,0.0002812906,0,0.0000282319,8.7391217E-6
AQUE,2018-11-01,0.0856793537,0.0286596152,0.0008359015,0.1729093551,1.575,0.085,619.72360306,25.791374806,200.16638292,0.0136194363,0.0497315667,0,0.0076651963,0.0021776414,0.0003798742,0.0013871161,0,0.0002137982,0.0000607389,0.0099957747,0.0039088105,0.0001633539,0.0111373726,0.1351925846,0.0041069977,0.0079146492,0.0124845708,0,0.0004479166,0.0001813014,0.0002245277,0.0003658523,0,0.0000263339,6.9589422E-6
AQUE,2018-12-04,0.0612056549,0.0168056468,0.000974947,0.2706413986,0.915,0.065,562.45989758,24.753688692,181.82418118,0.0055248957,0.0364232991,0,0.0097695496,0.0021465027,0.000122696,0.0008088828,0,0.0002169606,0.0000476692,0.0063238945,0.0020990558,0.0001906822,0.0188892538,0.0729823481,0.0029097095,0.0041872666,0.0094263895,0,0.0006084158,0.0001765128,0.0000941428,0.0002233678,0,0.000024734,4.9069715E-6
AQUE,2019-01-03,0.0521448968,0.0169177028,0.0006233957,0.2165118131,0.92,0.07,511.21447612,25.785171916,160.9790157,0.0060773852,0.0183942175,0,0.0100663032,0.0021759455,0.0001024745,0.0003101562,0,0.0001697341,0.0000366899,0.0064503601,0.0024348135,0.0001210148,0.0142112701,0.0837301617,0.0034611141,0.0045758553,0.0047841913,0,0.0006219571,0.000175807,0.0000764241,0.0000864373,0,0.0000193089,3.8034975E-6
AQUE,2019-02-08,0.0357987772,0.0123033408,0.0007472321,0.2867052359,0.54,0.04,532.99653606,13.87838947,146.3341776,0.0079911687,0.0541571625,0,0.0095597795,0.0019420041,0.0001157781,0.000784643,0,0.0001385046,0.0000281363,0.0059759071,0.0022089264,0.0001748908,0.036992606,0.0585058917,0.0023699322,0.0047224024,0.0145272625,0,0.0006097749,0.0001582396,0.0000695835,0.0002288983,0,0.0000184154,3.4731305E-6
AQUE,2019-03-05,0.0335486193,0.0106813662,0.0006683217,0.1827468106,0.555,0.05,600.69255786,17.187371832,175.82336068,0.0115072829,0.0288192978,0,0.0094540579,0.0020721185,0.000132026,0.0003306511,0,0.0001084688,0.0000237739,0.0048105134,0.0017098001,0.0001452827,0.0213401346,0.0566766823,0.0028621611,0.0069962005,0.0074816406,0,0.0006276788,0.0001679411,0.0000830685,0.00009614,0,0.0000154082,3.218701E-6
AQUE,2019-04-04,0.0323885565,0.010883169,0.0008297905,0.1638649447,0.56,0.035,703.63756854,24.104641517,211.12749073,0,0.017857533,0,0.0087324343,0.0021535671,0,0.0001925391,0,0.0000941527,0.0000232197,0.0051168697,0.0018706635,0.0001874656,0.0259203531,0.0586285588,0.001900842,0,0.0055883247,0,0.0005655105,0.000168152,0,0.0000649351,0,0.0000127875,2.9715755E-6
AQUE,2019-05-02,0.0477121769,0.0143181688,0.0012786964,0.3563270226,0.685,0.035,772.91618711,33.83896766,238.09213127,0,0.0131928377,0,0.009347695,0.002638282,0,0.000165204,0,0.0001170541,0.0000330372,0.0071064567,0.002306145,0.0002855842,0.024416225,0.0720553408,0.0020591998,0,0.0036814333,0,0.0006067672,0.0002098735,0,0.0000504266,0,0.0000160259,4.188813E-6
AQUE,2019-06-06,0.0914859341,0.0301698302,0.0023654875,0.3831175839,1.67,0.375,827.6684289,39.621310013,264.04165924,0.0074961218,0.0124119919,0,0.0104273677,0.0029765758,0.000159431,0.0002639839,0,0.000221774,0.0000633072,0.0125031425,0.00464522,0.0005094851,0.0297605091,0.1319470774,0.0202369872,0.0047550761,0.0031067351,0,0.0007246344,0.0002340796,0.0001043035,0.0000710234,0,0.0000291774,7.696657E-6
AQUE,2019-07-02,0.0496700109,0.0141943118,0.000539741,0.1391312361,1.29,0.495,787.03250595,63.620443054,283.60111182,0,0.0076829647,0,0.0082235455,0.002841763,0,0.0001834609,0,0.0001963693,0.0000678582,0.005529408,0.001887932,0.0001049721,0.037620181,0.108460477,0.0269643203,0,0.0021115017,0,0.0005963492,0.0002373416,0,0.0000535401,0,0.000033528,0.0000105437
AQUE,2019-08-05,0.1054089391,-99999,-99999,0.1512533187,2.59,0.615,785.1163988,105.68738276,321.92529331,0,0.0067937333,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0115254421,-99999,-99999,0.0270002427,0.194307014,0.0305031607,0,0.0016604171,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2019-09-06,0.1330036281,-99999,-99999,0.1236525006,2.93,0.6,765.57792499,36.733417581,257.90395871,0.0021560272,0.02043677,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0141117878,-99999,-99999,0.01902178,0.2133785988,0.0276896961,0.0022026757,0.0052681272,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2019-10-03,0.1805872735,-99999,-99999,0.1501909257,3.75,0.71,695.03868503,27.58377724,223.57421713,0.008931928,0.0333343815,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0187100579,-99999,-99999,0.024303365,0.2986361969,0.0359465938,0.0054595194,0.008043301,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
MOHK,2002-04-04,2.3874560285,0.7038117392,0.0551699367,0.5775494359,21.105,1.36,716.58719094,29.670357546,151.59726303,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.2613066811,0.0902836537,0.0111509438,0.0151916581,1.9706707676,0.1079204496,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
MOHK,2002-05-07,1.250614136,0.2674548447,0.0286702264,0.5919605124,10.57,0.52,791.08748572,23.11564817,165.56609442,0,0.0088275749,0,0.0123892065,0.0039419985,0,0.0042210067,0,0.0059240419,0.001884912,0.149279522,0.0369787232,0.0056828592,0.015691785,1.0337507657,0.0416337781,0,0.0026403073,0,0.0010614648,0.0002814299,0,0.0012635063,0,0.0008778852,0.0002189864
MOHK,2002-06-10,0.9004423624,0.2044951828,0.0127705003,0.3414306636,11.45,0.51,850.91683069,25.472939384,173.95394229,0,0.0091524491,0.003659842,0.0117630241,0.0045914962,0,0.002146876,0.0008584835,0.0027592346,0.0010770202,0.1004342586,0.0269099709,0.0024941121,0.01728956,1.0880632826,0.0385684609,0,0.002829891,0.0001844471,0.000936122,0.000356562,0,0.0006901931,0.0000950289,0.0003397755,0.0001115354
MOHK,2002-07-10,1.1224244424,0.2942000856,0.0224134837,0.4246110686,12.01,0.61,808.9303313,23.883369651,164.4017347,0,0.0187155023,0,0.0115039376,0.0035642409,0,0.004615892,0,0.00283727,0.0008790654,0.1258795044,0.0385098142,0.0043860466,0.0134099355,1.1390535838,0.0458066404,0,0.0060064051,0,0.0008080851,0.0002595987,0,0.0015448256,0,0.0003289619,0.0000890361
MOHK,2002-08-08,1.6473251931,0.3918213535,0.0275953718,0.5527790672,13.05,0.535,805.99464051,36.205638482,178.69181464,0,0.0116812337,0,0.0122496375,0.0040026551,0,0.0039795957,0,0.0041732411,0.0013636358,0.2120948132,0.0572532356,0.0056033888,0.0127220363,1.4165796189,0.0436426605,0,0.0036788317,0,0.0009503789,0.000299436,0,0.0012964894,0,0.000539142,0.0001464176
MOHK,2002-09-05,1.6637097688,0.5022618696,0.0309047126,0.5736624151,13.305,0.535,765.36643593,36.693486233,173.05297191,0,0.0127571791,0,0.0126715172,0.003763796,0,0.0056738653,0,0.0056357664,0.0016739807,0.2073856222,0.0701272471,0.0061895828,0.0155382609,1.434882075,0.0429767235,0,0.004118585,0,0.0010849597,0.0002707041,0,0.0019085149,0,0.0007627776,0.0001846324
MOHK,2002-10-10,1.1603367179,0.3011090675,0.0091373621,0.4963339215,10.76,0.425,691.48828382,45.882560446,165.96887666,0,0.018933093,0.0009645279,0.0125716111,0.0033054201,0,0.0074434701,0.0003792003,0.0049424789,0.0012995127,0.1295089988,0.0395584631,0.0018125751,0.013413406,1.012452691,0.0344642262,0,0.0056379178,0.0001293091,0.0010432294,0.0002409958,0,0.0023500426,0.0000619325,0.0006352453,0.0001374783
MOHK,2002-11-22,0.3640128174,0.0972810713,0.0083988936,0.2961244781,4.91,0.34,581.82303881,40.874902755,139.73823412,0.0183362177,0.0218893537,0.0013149973,0.0113775818,0.0030075835,0.0033078502,0.0039488353,0.0002372253,0.0020525136,0.0005425675,0.0450201826,0.0140861538,0.0017092897,0.0143276416,0.5141959179,0.0303484182,0.00888698,0.0068844235,0.0002379209,0.0008143199,0.0002265851,0.0016241008,0.0013302904,0.0000479088,0.0002482848,0.0000562808
MOHK,2002-12-10,0.5712233495,0.1457981611,0.0130075124,0.4615162126,6.03,0.275,532.52099268,26.296939426,127.96241663,0,0.0168747069,0,0.0110332119,0.0027697896,0,0.0020234149,0,0.001322972,0.0003321204,0.0765917564,0.0224420439,0.0028317683,0.0196797055,0.653722339,0.0238667619,0,0.0052051847,0,0.0007919067,0.0002217593,0,0.0006609986,0,0.000178824,0.0000380318
MOHK,2003-01-16,0.1646851424,0.0390990138,0.0030289308,0.3311627613,2.09,0.175,510.67470616,13.594068011,107.29357791,0.0187337076,0.0277111609,0,0.0113443914,0.002847614,0.0015187533,0.002246561,0,0.0009196968,0.0002308578,0.0215218817,0.0059332021,0.0006492741,0.0229948072,0.2390020564,0.0171726274,0.0100076609,0.0083658209,0,0.0008266242,0.0002336942,0.0008216716,0.0007374037,0,0.00012332,0.0000271804
MOHK,2003-02-18,0.2383212215,0.0600724872,0.0037504674,0.317791593,3.105,0.145,563.53925397,12.30945132,111.30807776,0.0067619258,0.014724901,0,0.0106181458,0.0027463623,0.0003302352,0.0007191266,0,0.0005185632,0.0001341253,0.0443896714,0.0119634846,0.0009206956,0.0243946833,0.4438477031,0.0137517875,0.0051797607,0.0050020437,0,0.0006981858,0.0002184464,0.0002507083,0.0002578108,0,0.0000748918,0.000018606
MOHK,2003-03-05,0.1855790663,0.0607414639,0.0041004665,0.518230997,1.85,0.11,619.34530846,19.544616872,131.45460894,0.0089020928,0.0238057938,0,0.0110070469,0.0027232428,0.000537743,0.0014380213,0,0.0006648956,0.0001645012,0.0396775058,0.0137931054,0.0011244142,0.0368130047,0.2770932387,0.0117470194,0.0095006415,0.007399352,0,0.0008359865,0.0002085622,0.0005795086,0.0004842233,0,0.0001106389,0.000025869
MOHK,2003-04-08,0.1263429216,0.0367810496,0.0034561044,0.5917261962,1.2,0.07,725.79267163,28.699365354,152.38965472,0.0354109648,0.0299064429,0,0.0119625877,0.0030956372,0.0016913622,0.0014284454,0,0.0005713786,0.0001478594,0.0257829632,0.0079379954,0.0008957855,0.0424131977,0.1597948671,0.0070718155,0.0151241058,0.0083817687,0,0.0010120558,0.0002390247,0.0007776444,0.0004657594,0,0.0001059368,0.0000254453
MOHK,2003-05-06,0.1496687994,0.0600759105,0.0044049759,0.5408764149,1.815,0.245,789.09257655,24.073858038,167.58919617,0.0031075492,0.0092912758,0,0.0124629791,0.0029452817,0.000147546,0.0004411484,0,0.0005917405,0.0001398416,0.0290788335,0.0122961486,0.0011289001,0.0397439036,0.2201961975,0.0198226037,0.0033488043,0.0026365448,0,0.001070172,0.0002439007,0.0001633597,0.0001417148,0,0.0001056757,0.0000233658
MOHK,2003-06-11,0.2364025825,0.0710353437,0.0041420671,0.2679347439,4.695,1.075,846.09994774,25.037380415,172.51483385,0.0024169827,0.0065649394,0,0.0112038512,0.0026309522,0.0001580771,0.0004293645,0,0.0007327617,0.0001720713,0.0344838579,0.01137324,0.0009122144,0.0265276747,0.5065982703,0.0884268607,0.002539003,0.0019079144,0,0.0008186697,0.000209444,0.0001720039,0.0001387961,0,0.0001113064,0.0000246956
MOHK,2003-07-16,0.2579591284,0.083712805,0.0046475919,0.2004228355,5.18,1.335,814.36801049,26.720615077,167.56008854,0,0.0110962115,0,0.0094889305,0.002374159,0,0.0008566349,0,0.0007325518,0.0001832867,0.0259705594,0.0103108592,0.0008713533,0.0123496428,0.4276077949,0.0789867347,0,0.0031865202,0,0.0006093754,0.0001875174,0,0.0002618808,0,0.0000911292,0.0000210638
MOHK,2003-08-06,0.287664913,0.0913339753,0.0078527147,0.2597873485,5.26,1.21,802.22753594,35.902790869,178.03583697,0,0.0123936259,0,0.0097566923,0.0023240792,0,0.0010840464,0,0.000853399,0.0002032827,0.0314634406,0.0118304427,0.0015410581,0.0151493175,0.4781047279,0.0717954384,0,0.0034864164,0,0.0005927677,0.0001876407,0,0.0003220005,0,0.0000941993,0.0000198089
